"No.","Time","Source","Destination","Protocol","Length","Info"
"1202","6.477925","2800:3f0:4004:801::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","288","Protected Payload (KP0)"
"1203","6.477925","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1204","6.477925","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1205","6.477925","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1206","6.479195","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1207","6.479195","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1208","6.479195","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1209","6.479195","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1210","6.479195","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1211","6.479195","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1212","6.479536","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1213","6.480772","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1214","6.480772","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1215","6.480772","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1216","6.480772","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1217","6.480772","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1218","6.480772","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1219","6.480772","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1220","6.480899","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","96","64406  >  443 Len=34"
"1221","6.482384","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1222","6.482384","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1223","6.482608","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","100","64406  >  443 Len=38"
"1224","6.484892","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","96","64406  >  443 Len=34"
"1225","6.489050","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1226","6.489879","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1227","6.489879","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1228","6.489879","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1229","6.490312","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","94","64406  >  443 Len=32"
"1230","6.490501","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","94","443  >  63671 Len=32"
"1231","6.491408","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1232","6.493075","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1233","6.493075","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1234","6.493075","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1235","6.493075","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1236","6.493075","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1237","6.493075","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1238","6.493075","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1239","6.493457","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","94","64406  >  443 Len=32"
"1240","6.494838","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1241","6.495333","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1242","6.495333","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1243","6.495333","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1244","6.495333","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1245","6.495333","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1246","6.495333","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1247","6.495333","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1248","6.496964","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1249","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1250","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1251","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1252","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1253","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1254","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1255","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1256","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1257","6.498846","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1258","6.500900","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1259","6.501066","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1260","6.501066","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1261","6.501066","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1262","6.501066","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1263","6.501066","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1264","6.501066","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1265","6.501066","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1266","6.502854","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1267","6.502954","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:820::200e","UDP","95","63671  >  443 Len=33"
"1268","6.503600","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1269","6.503600","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1270","6.503600","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1271","6.503600","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1272","6.503600","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1273","6.503600","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1274","6.503600","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1275","6.503949","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4004:801::200a","QUIC","94","Protected Payload (KP0), DCID=fcf98d25f0c5d52a"
"1276","6.504844","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1277","6.505037","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1278","6.505037","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1279","6.505037","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1280","6.505037","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1281","6.505037","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","499","443  >  64406 Len=437"
"1282","6.506179","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","88","443  >  63671 Len=26"
"1283","6.506435","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1284","6.540234","2800:3f0:4001:831::2003","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1004","Protected Payload (KP0)"
"1285","6.540234","2800:3f0:4001:831::2003","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","183","Protected Payload (KP0)"
"1286","6.540234","2800:3f0:4001:831::2003","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","89","Protected Payload (KP0)"
"1287","6.540738","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:831::2003","QUIC","94","Protected Payload (KP0), DCID=f81a0e1c3cab2a56"
"1288","6.562417","2800:3f0:4004:801::200a","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","87","Protected Payload (KP0)"
"1289","6.565807","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1287","443  >  63671 Len=1225"
"1290","6.566216","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:820::200e","UDP","101","63671  >  443 Len=39"
"1291","6.566433","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:831::2003","QUIC","94","Protected Payload (KP0), DCID=f81a0e1c3cab2a56"
"1292","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1293","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1294","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1295","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1296","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1297","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1298","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1299","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1300","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1301","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1302","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1303","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  63671 Len=1230"
"1304","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","94","443  >  63671 Len=32"
"1305","6.566553","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","331","443  >  63671 Len=269"
"1306","6.567834","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:820::200e","UDP","94","63671  >  443 Len=32"
"1307","6.570330","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1286","443  >  63671 Len=1224"
"1308","6.570330","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","273","443  >  63671 Len=211"
"1309","6.570330","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","92","443  >  63671 Len=30"
"1310","6.580853","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:820::200e","UDP","95","63671  >  443 Len=33"
"1311","6.631254","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","88","443  >  63671 Len=26"
"1312","6.790617","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","293","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1313","6.791380","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","252","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1314","6.841600","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","89","Protected Payload (KP0)"
"1315","6.842096","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","85","Protected Payload (KP0)"
"1316","6.842096","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","84","Protected Payload (KP0)"
"1317","6.842096","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1288","Protected Payload (KP0)"
"1318","6.842096","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1319","6.842501","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","93","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1320","6.842954","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","97","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1321","6.844824","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1322","6.844824","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1323","6.844824","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1324","6.844824","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1325","6.844824","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1326","6.844824","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1327","6.844824","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1328","6.845285","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","93","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1329","6.845450","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","93","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1330","6.845542","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","93","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1331","6.845629","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","93","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1332","6.846133","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1333","6.846133","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1334","6.846576","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","93","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1335","6.850364","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","1292","Protected Payload (KP0)"
"1336","6.850364","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","995","Protected Payload (KP0)"
"1337","6.850785","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","93","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1338","6.908661","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","182","Protected Payload (KP0)"
"1339","6.908661","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","83","Protected Payload (KP0)"
"1340","6.910619","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","97","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1341","6.943657","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","94","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1342","6.961693","TP-Link_18:42:d3","Broadcast","ARP","42","Who has 192.168.0.8? Tell 192.168.0.1"
"1343","6.987826","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","86","Protected Payload (KP0)"
"1344","6.988105","2800:3f0:4001:82b::2016","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","QUIC","83","Protected Payload (KP0)"
"1345","6.988277","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:82b::2016","QUIC","95","Protected Payload (KP0), DCID=dec57b2827c2c51a"
"1346","7.132112","192.168.0.5","239.255.255.250","UDP","77","46633  >  15600 Len=35"
"1347","7.431431","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:820::200e","UDP","406","63671  >  443 Len=344"
"1348","7.483845","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","141","443  >  63671 Len=79"
"1349","7.484705","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:820::200e","UDP","101","63671  >  443 Len=39"
"1350","7.484927","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","85","443  >  63671 Len=23"
"1351","7.498368","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2800:3f0:4001:820::200e","UDP","95","63671  >  443 Len=33"
"1352","7.552791","2800:3f0:4001:820::200e","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","88","443  >  63671 Len=26"
"1353","7.644493","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","1185","64406  >  443 Len=1123"
"1354","7.659750","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","91","443  >  64406 Len=29"
"1355","7.660776","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","177","443  >  64406 Len=115"
"1356","7.661166","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","98","64406  >  443 Len=36"
"1357","7.668884","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1287","443  >  64406 Len=1225"
"1358","7.668884","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1359","7.668884","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1360","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1361","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1362","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1363","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1364","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1365","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1366","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1367","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1368","7.669293","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1369","7.669730","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","94","64406  >  443 Len=32"
"1370","7.671048","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1371","7.671322","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1372","7.671322","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1373","7.671322","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1374","7.671322","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1375","7.671322","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1376","7.671322","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1377","7.671322","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1378","7.673056","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1379","7.677972","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1380","7.677972","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1381","7.677972","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1382","7.677972","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1383","7.677972","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1384","7.677972","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1385","7.677972","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1386","7.680327","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","2804:29b8:1001:f::8","UDP","95","64406  >  443 Len=33"
"1387","7.682085","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1388","7.682085","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
"1389","7.682085","2804:29b8:1001:f::8","2804:29b8:5169:1f2e:281c:b2b2:90db:613e","UDP","1292","443  >  64406 Len=1230"
